#{"t_start": 1769448308.851979, "env_id": "CustomHopper-source-v0"}
r,l,t
7.747498,11,0.040807
12.235013,16,0.068928
21.647713,44,0.64529
8.47309,29,1.021224
10.416983,14,1.217559
33.002152,53,1.936107
9.010328,17,2.159799
208.643782,102,3.55733
151.614446,91,4.783432
196.932026,125,6.302994
47.803118,81,7.347832
195.871934,82,8.340781
233.609362,105,9.626748
184.11705,87,10.682342
212.90298,90,11.777503
198.195671,88,12.84433
153.507615,72,13.713815
217.074027,98,14.950982
204.90882,94,16.088393
241.295645,114,17.46121
194.1855,86,18.501082
256.243113,108,19.894514
248.205364,105,21.173343
173.377152,76,22.128201
250.562232,108,23.465819
328.164976,123,24.962329
349.412567,132,26.551676
26.493877,22,26.821989
140.233347,62,27.563149
210.469476,94,28.748192
301.070219,115,30.144739
259.044921,109,31.462416
320.039846,125,32.976602
358.965209,136,34.698826
381.684285,154,36.565492
145.125276,69,37.406356
271.730813,111,38.752394
304.031736,116,40.176051
245.957418,105,41.445005
251.448406,103,42.685618
373.883336,133,44.349102
163.895839,72,45.22072
285.411979,118,46.653389
267.639735,110,47.998303
370.074346,127,49.543211
184.131586,86,50.582142
178.013862,77,51.52288
191.438339,80,52.492522
185.616914,91,53.591964
376.410373,132,55.205531
379.459429,134,56.870398
355.109692,131,58.453341
280.945341,113,59.83282
595.361848,197,62.217925
492.473134,182,64.427024
308.804474,111,65.768327
413.561206,136,67.418759
374.33148,129,68.987214
325.381576,123,70.491295
338.28444,119,71.968339
298.511273,120,73.414464
359.943025,125,74.939072
439.020842,141,76.63879
402.330262,137,78.290566
591.774323,219,80.953917
656.990177,211,83.514028
289.668036,132,85.116903
377.55178,148,86.940171
310.931297,123,88.423296
283.959127,120,89.889989
397.898656,141,91.587625
396.942793,133,93.189734
529.919588,169,95.240037
323.530174,121,96.709409
443.537194,152,98.540403
307.961677,119,99.986844
251.835347,107,101.272692
489.199982,174,103.417854
339.086259,126,104.960361
428.869205,148,106.74711
309.41093,119,108.183305
485.199621,163,110.163467
649.378622,222,112.853918
253.053112,102,114.086184
330.042612,122,115.578229
475.967879,166,117.581576
363.638741,130,119.198185
449.646017,171,121.353374
385.002841,136,123.113877
464.714863,152,124.958771
550.447536,191,127.282905
426.14812,148,129.071061
277.716867,105,130.353849
267.577168,108,131.702673
332.846406,122,133.178497
289.721241,109,134.498089
511.040406,165,136.515841
402.896265,137,138.191861
306.04514,114,139.574073
256.014594,107,140.88074
382.245599,131,142.462272
442.106993,144,144.20575
332.627294,120,145.711584
546.18634,171,147.775329
260.300274,104,149.048433
315.079191,118,150.481656
582.735765,184,152.754943
353.078662,131,154.347663
290.827571,113,155.728445
433.47242,149,157.529758
252.889848,99,158.726693
284.416417,110,160.117893
300.502515,116,161.530594
318.754488,119,162.961178
455.761231,155,164.838261
672.568113,233,167.662349
236.555782,101,168.885049
345.709966,131,170.486576
278.27237,111,171.829343
328.442841,126,173.401602
428.51683,150,175.226925
251.326178,102,176.459873
538.6381,189,178.744613
291.052102,114,180.136325
374.165253,132,181.734751
395.350764,153,183.586061
519.223236,161,185.547813
586.530648,203,187.993985
500.359604,170,190.089109
279.064991,111,191.434125
336.839096,123,192.909198
551.471426,182,195.111843
334.357853,127,196.659644
263.188428,104,197.915104
571.04592,177,200.052079
353.1236,134,201.682151
646.805275,242,204.646223
839.52461,253,207.709147
249.159564,107,209.019265
654.897401,197,211.410801
417.256332,157,213.313073
424.737768,165,215.318365
1230.129185,423,220.493741
567.400324,204,222.956098
594.700907,212,225.530226
591.883804,206,228.019232
578.826894,185,230.26596
292.397766,111,231.622003
388.650655,166,233.669964
644.656994,232,236.480663
405.549918,145,238.23494
761.617887,227,240.995956
283.19254,114,242.377112
397.886468,138,244.041504
818.021491,242,246.976113
673.26912,217,249.589615
805.255371,295,253.20419
482.500753,159,255.130168
329.037471,124,256.637323
251.593305,135,258.259553
812.429794,267,261.508446
1045.348104,331,265.499331
370.95439,136,267.160876
323.247444,121,268.665213
585.524016,215,271.271602
1059.51579,311,275.021301
446.343915,147,276.80835
735.508747,246,279.791695
837.920641,286,283.314185
717.687281,217,285.990011
230.142955,98,287.179147
560.613604,174,289.291456
253.729781,106,290.578399
456.856144,156,292.49604
369.72875,136,294.135884
456.672376,155,296.011631
318.688814,122,297.497452
770.946625,219,300.150643
524.838473,162,302.166246
910.943676,323,306.069768
359.909888,176,308.21286
359.002518,152,310.036844
266.458882,112,311.407791
1379.577928,500,317.476818
682.812599,212,320.031721
384.373994,142,321.76477
787.634593,320,325.616285
662.820384,245,328.579441
301.601121,150,330.395416
1014.219213,304,334.079459
324.856169,127,335.652368
354.032629,131,337.280611
413.571286,150,339.110646
379.241192,141,340.81531
828.884234,284,344.26489
310.562435,124,345.760796
418.471304,151,347.65319
673.053449,232,350.451474
619.158797,210,352.996541
629.275051,212,355.558578
291.453044,117,356.97268
1029.224059,315,360.727848
850.121947,316,364.565866
329.472951,126,366.088272
716.33056,221,368.785429
266.067773,111,370.115303
513.263781,186,372.389217
583.158465,200,374.806701
668.385634,195,377.192058
289.500791,114,378.573814
310.376351,120,380.012046
788.97321,239,382.890857
258.132004,105,384.170088
940.825686,290,387.660277
318.632766,121,389.122119
401.648874,142,390.830202
562.015964,206,393.3827
389.148585,140,395.066457
507.655767,158,396.986687
656.351501,197,399.370086
533.139979,167,401.383537
312.834133,118,402.827751
888.545273,312,406.595714
547.227875,171,408.665976
593.177621,197,411.084416
1418.462767,449,416.517935
468.870039,165,418.524726
254.72537,106,419.799459
364.307175,131,421.42377
1243.56947,420,426.493083
568.308896,187,428.787891
580.674078,171,430.896764
1185.136717,347,435.097823
604.367487,208,437.661142
280.482317,122,439.139004
405.909009,143,440.882509
281.419233,111,442.234951
1452.481772,500,448.294049
806.849278,267,451.56117
544.097175,188,453.836138
292.529452,116,455.250763
495.756744,184,457.490541
687.801046,205,459.964508
546.550873,175,462.086442
344.845853,129,463.650445
876.704388,283,467.118786
314.431668,121,468.581926
1079.648215,363,472.991031
1449.056173,500,479.075132
489.179766,165,481.072792
422.053265,145,482.832352
616.033548,191,485.13638
916.09119,279,488.537091
656.448751,201,490.959439
419.912214,151,492.791822
1497.673103,500,498.86552
1209.252337,500,504.873811
559.396768,192,507.19264
275.008345,114,508.579426
513.690377,171,510.675434
822.8235,237,513.55114
742.466218,234,516.366656
279.315782,108,517.688093
698.181794,237,520.541491
848.128647,264,523.718072
539.525301,167,525.763257
911.620155,322,529.648749
1087.65339,500,535.687671
772.387716,226,538.4227
455.017553,159,540.343228
300.122896,119,541.789513
573.298544,203,544.308183
614.437153,184,546.516557
815.938783,265,549.729747
569.975094,182,551.915064
372.043397,138,553.592962
582.626655,195,555.942622
339.230701,129,557.502031
1151.962417,349,561.757482
1636.582195,451,567.211568
592.730201,198,569.598496
977.145265,288,573.075935
965.438393,307,577.314508
360.92748,133,579.31197
256.811695,106,580.693499
320.343615,130,582.272729
519.582867,186,584.581982
404.453536,143,586.266863
1373.317053,436,591.426981
1185.968928,356,595.527713
391.628607,142,597.144761
583.695141,204,599.627692
684.626011,197,602.296136
1593.907082,500,608.709904
